time,axis1,axis2,axis3,axis4,axis5,axis6,axis7,axis8
0.0,0.3918057377765543,-0.11767098003803289,15.091041821338743,-0.00861051854403061,-0.003639963826875592,-0.038292210701967755,0.7629774521164355,-0.004041364019209653
1.8910000000032596,0.007379898864562251,4.318462843933938,0.017749995416224795,0.3410731446163515,-0.0026093538495272073,0.7372101973014776,0.2370339577449253,-0.0059655114866268705
3.7820000000065193,0.006259438751228363,-0.168491746021175,6.710424926349287,0.4782962672961647,0.8513695567218925,-0.006410114227814012,-0.016596556564159037,-0.00011750962441647861
5.673000000009779,2.0107572728788092,13.453638908664526,0.0305799728856333,0.9658410456298131,-0.005574004352046802,0.13017818071800108,1.1664744186768254,-0.0005353617611777994
7.5640000000130385,0.0041720825439274245,4.260732269981855,0.035571361610085894,-0.02488947019745169,-0.006068627443298502,-0.037579704510345646,-0.04190937836591635,0.05693533930326238
9.455000000016298,11.99523444070206,24.413047102368594,0.005439223470292021,0.9686792011601579,-0.003034359357163119,-0.03098917239985588,0.06518977867764675,-0.001043190613809336
11.346000000019558,0.4960133019596441,-0.032788659675491605,0.01957812294206107,-0.002282950361366609,5.132538577120209,-0.008925861741792107,-0.02966231641015593,-0.00048091448826624583
13.237000000022817,0.006660044224553574,-0.017491469945020377,0.0008601403757415582,1.8721810834999921,-0.005118528653147436,0.9723047986512784,-0.025718885257471014,-0.0026764281763929504
15.128000000026077,0.001984504482254068,-0.1208153547207349,0.021368716090711892,-0.00819878407016672,-0.004730247287901945,-0.016390717288902068,-0.01091518485109444,0.07584900230845684
17.019000000029337,0.4179102598902483,-0.17481599979207596,7.233845957901963,-0.012226361984495004,3.431680280872418,0.3423887678274218,-0.03622940977582323,-0.000917410075343475
18.910000000032596,0.00505180988049625,-0.15019201272270122,0.01596340585744427,-0.007456075349954072,-0.004575677247115162,0.2106991117421116,-0.005216357712397368,-0.005574666704107695
20.801000000035856,0.009275179903667552,11.651187188564798,0.02156396706689634,-0.004963943831295059,-0.006263961773275928,-0.02964814684182071,0.11529950137983946,-0.0060671503570564195
22.692000000039116,0.007020041736416904,11.483216590852985,5.972173535877431,0.7949346519067968,-0.005099340700683297,1.879188290500369,-0.03323402573565559,-0.00496187854544293
24.583000000042375,0.00725675822091032,14.848608221587254,6.766178542295485,0.7441714348937932,-0.0032892530191752645,2.8956134063710426,0.2575996696982453,0.13372092613167547
26.474000000045635,0.006847735725818649,14.205035543026723,0.03579338637688512,-0.022284169407141285,-0.0035752162104818463,1.2332944418819833,-0.03938997250871967,0.11121284568551135
28.365000000048894,0.007490543945234851,11.544756775885663,0.037888195739275154,-0.022639471929032373,0.901525155834813,0.3659447463017693,8.05439672872934,0.07602887065531004
30.256000000052154,3.6792253247389115,17.237558780596046,13.28438245031666,-0.019536178651633707,-0.004497531982623371,0.5570283098658473,-0.012892814142249631,-0.0029713527959109726
32.147000000055414,2.424762268720767,-0.1327328677824271,2.9172327852711137,-0.02866121805018984,-0.0016815059971101443,-0.0024635547082226816,-0.007261479765586221,0.11758651932172921
34.03800000005867,0.13828396454734837,-0.13329033368526888,4.256766391155372,1.8065187625736718,-0.0023555778175857744,1.3982987931814468,0.9841147836199202,-0.004880052638780913
35.92900000006193,2.610212104685015,-0.05039220733687033,6.7724744248092605,-0.009678646152372794,2.6565301212540726,-0.027070858521470953,-0.01822343722812514,-0.0006877838993699231
37.82000000006519,8.91692307099558,-0.17575781772493881,0.009923169021884615,-0.006020865417354582,4.953088736906181,-0.021232976389242264,-0.037154694069779226,-0.004591958780218938
39.71100000006845,1.2022932520406049,11.357892604944707,0.02788499131625155,11.725021688333946,1.4169952880850027,0.8141797227523152,-0.01513943550702701,-0.00538492859532215
41.60200000007171,0.0018046942382389242,-0.09501251870012606,0.00713357390031133,-0.020085970448650903,5.264506387817687,-0.023245887534485865,1.793610022986035,-0.0015390536922835485
43.49300000007497,0.6602821860468167,-0.13349675337176325,0.0012158324718245517,-0.028234193017855347,-0.004876142306706299,-0.019663101072628697,5.0526966517848155,0.21159162696339134
45.38400000007823,0.007446072430869144,-0.117579729700513,3.350712738931996,5.252998495839519,1.261638060458911,0.5137624466943438,0.9160335041048299,-0.002127171058612695
47.27500000008149,4.253743657325068,-0.03184208470961947,12.623100983938894,-0.0076249320209816895,-0.006429377393494584,4.469271678855766,3.5195064660334054,-0.0027752393555664084
49.16600000008475,0.003880340231205981,-0.05470919723889667,0.035399827137706286,0.4097093630476565,-0.00127363865726271,-0.006746925493992251,-0.035585750645700354,-0.003669243606899311
51.05700000008801,0.007832245210648181,-0.06509533404570034,0.7016537463575032,-0.021246366173465425,-0.004551265976968977,-0.02787307003048267,-0.010423374745471281,0.057101804102861975
52.94800000009127,0.005224758502564875,3.8910956901778464,0.03990870413531056,-0.024090246278528626,-0.0012619904962367645,-0.00646600106659978,-0.0012408911692172175,-0.005480465918830141
54.83900000009453,5.007564531400079,-0.12710054508819502,0.019918108024955306,0.7085134987205532,4.358057137269765,-0.03476519958419266,-0.013196863802569903,0.09535048433037535
56.73000000009779,1.2551507789826122,-0.06599736009958823,0.03454820580038209,1.9472896837605718,-0.0033560350826891128,0.27209093646349525,0.46230350854814833,-0.003205757835557266
58.62100000010105,0.002224514865352023,-0.13063595534452688,0.005022401236406182,0.21987231884106284,0.4098783539557871,-0.016834129827296485,7.422353862194317,-0.005601968327960186
60.51200000010431,0.2875961378960091,-0.13129956144928023,0.004876297936624141,-0.023617378746041084,-0.004454289714379445,-0.005849403567896538,-0.015170905550815794,-0.0016097460586864953
62.40300000010757,2.063959848215931,4.040875802205659,0.03660635891785313,-0.006837101624002306,-0.0056139678196899245,-0.008341480993525274,-0.04109217773081586,-0.0031399663926656163
64.29400000011083,0.008444270681444932,7.4130490356438505,0.03896238201028668,-0.030639091291649878,-0.002184003204986129,-0.03533588925730413,0.008227491421360367,0.11090237739157328
66.18500000011409,0.0006783068254403446,-0.15856850056151606,0.04397468530335269,-0.005752128221410691,3.6849827101831165,-0.011108516219345055,-0.002595192770370458,-0.00278320316502223
68.07600000011735,0.008164836008150655,35.429520336671175,0.015418918790487623,-0.014641081817305834,-0.0012984920345424644,1.3222595562895307,-0.01919677599212033,-0.0008423755746896494
69.9670000001206,0.007875604598845287,-0.027826716591962786,0.001218941753308389,-0.010070082037396455,4.15328538903031,-0.03759346817566955,-0.0007495866086900671,-0.0019944851292896526
71.85800000012387,1.8268089703367558,-0.12799539170850105,6.95134496347514,0.1345688994759482,-0.0021428916835958267,0.3631124947399237,0.3682363619120185,-0.006561379992693378
73.74900000012713,0.006035410695526489,3.9538980597103,3.6655476292829383,-0.021477840729271835,-0.006452938560767674,0.04972871202188767,-0.008491950504179835,-0.005223971193430696
75.64000000013039,0.0016380478213561256,10.610118997575507,0.011826311574260284,-0.028867150250697415,0.85086016197224,0.8377852253037597,-0.004890884678846463,-0.005562217195590899
77.53100000013364,0.007221879633167894,-0.12892089793315886,0.03572156382330727,-0.024839700707506407,0.8231876159954726,8.605300000717218,-0.03631226712199753,0.057076239111710184
79.4220000001369,0.006682216497230109,-0.1607887447851022,0.04218704198585277,-0.008010218539523328,-0.0029083275623250637,-0.010818027918612305,-0.005813850552959687,0.09233530831248647
81.31300000014016,0.00342483636935631,-0.059552475607407285,0.013567981779043059,-0.006706637648124181,-0.005424260193486519,3.3199253799417177,8.072947436150164,-0.0027384850642292458
83.20400000014342,0.0007149818070130154,-0.07523412268966423,0.03598674012520009,-0.027866027318999786,2.190479953695154,-0.019453193078076136,-0.031652763733539424,-0.0054661459877897445
85.09500000014668,0.00922132339061632,-0.034755833253725665,0.036808903591312614,-0.01547102417138646,-0.0065416378235124695,-0.014663056091104743,0.7111638600029424,-0.0060502313844571776
86.98600000014994,0.004282166795765097,-0.11522015136571584,0.02361494087537519,0.1515756656856233,-0.005024813087814328,-0.011502225367770125,-0.029376406571676728,-0.0014752764917249916
88.8770000001532,0.9726703052443662,14.318813738806673,6.091854227363845,0.23214364750583677,-0.004779580074304013,-0.01602716200167409,0.6991963790933665,-0.006441214206793597
90.76800000015646,0.006468757817516435,-0.06162912896515449,0.01285505161191347,-0.020468937728644776,-0.00510838105821021,-0.01337544645944555,-0.03976251494689298,1.2709356358984445
92.65900000015972,0.0074107492750743464,-0.12386779447444907,0.04334608991915445,-0.0009145599397711868,-0.0011412438721739582,-0.009008629241944899,0.09199687544862711,-0.0050320985674712215
94.55000000016298,0.007236691115639848,11.734855451347109,3.1560100641242608,-0.02463617293730158,3.8941481731737797,-0.017528966717850092,1.938545003960662,-0.005206111867076535
96.44100000016624,0.0019112072365486954,-0.08311377704867029,0.8364634580206314,-0.01918600202815679,2.344669141482382,11.707185119325251,0.15248069353450244,-0.001203337116774339
98.3320000001695,1.6973313665161611,4.243779792941106,0.03448361628362573,8.058929520032025,-0.0014559648124785607,0.9354074408331003,0.628605932782214,-0.005131310011114665
100.22300000017276,0.004479025483257959,0.42756278703583916,6.7498207383514615,-0.027185345587330656,-0.0008493630664090368,-0.0230255142200535,-0.008868311939643658,-0.001506375995549078
102.11400000017602,0.0047716005667862715,-0.023536739528208006,0.01735583130567564,-0.015702644992488857,-0.0009657744423986481,-0.03768928387726134,-0.00804483656519328,-0.0019044631084793873
104.00500000017928,0.00048589993746184224,-0.1467092589599801,5.819608677468658,0.1402247839656635,-0.005349083374578623,0.23445571046497993,7.486607147955577,-0.0008457655402012987
105.89600000018254,0.6827591613501709,-0.017463204216595862,15.173908171087177,7.4394272699213095,-0.004465115849478396,0.8687230389455876,-0.005527202607566117,-0.001288307849272613
107.7870000001858,0.0015322781624820259,8.85027485482104,0.02569258621827686,-0.006409521872753121,0.41100710224603876,0.7071927359330209,-0.025765224307239598,-0.006714895399438023
